Date,State,Disease,Disease_Count
21-07-2020,Andhra Pradesh,SCALING DISORDERS OF SKIN,1
21-07-2020,Andhra Pradesh,mental,1
21-07-2020,Andhra Pradesh,Continuous Stomach pain,1
21-07-2020,Andhra Pradesh,CONSTIPATION,1
21-07-2020,Andhra Pradesh,Belching,1
21-07-2020,Andhra Pradesh,Stomach ache,1
21-07-2020,Telangana,night fall (nuisance caller).,1
21-07-2020,Telangana,night fall,1
21-07-2020,Telangana,neuro problem,1
21-07-2020,Telangana,covid 19 vaccine related concern.,1
21-07-2020,Telangana,continuous abdominal_stomach cramp Problems,1
21-07-2020,Telangana,breathing problem covid patient,1
21-07-2020,Telangana,VOMITING IN INFANTS,1
21-07-2020,Telangana,"VAGINAL SORES, LUMPS OR PAIN",1
21-07-2020,Telangana,SHORTNESS OF BREATH,1
21-07-2020,Andhra Pradesh,COUGHING IN INFANTS AND CHILDREN,1
21-07-2020,Andhra Pradesh,DEPRESSION,1
21-07-2020,Andhra Pradesh,EAR PAIN IN INFANTS,1
21-07-2020,Andhra Pradesh,Discharge from the eye,1
21-07-2020,Andhra Pradesh,phobias,1
21-07-2020,Andhra Pradesh,sexual problem,1
21-07-2020,Andhra Pradesh,stigma,1
21-07-2020,Telangana,Ear Pain In Children,1
21-07-2020,Telangana,DIZZINESS,1
21-07-2020,Telangana,COUGHING IN CHILDREN,1
21-07-2020,Telangana,CONSTIPATION IN INFANTS AND CHILDREN,1
21-07-2020,Telangana,CONSTIPATION,1
21-07-2020,Telangana,Breast Pain,1
21-07-2020,Telangana,Belching,1
21-07-2020,Telangana,Eye pain or problem with eyelid,1
21-07-2020,Telangana,SEVERE OR SUDDEN ABDOMINAL PAIN,1
21-07-2020,Telangana,RECURRING ABDOMINAL PAIN,1
21-07-2020,Telangana,Knee Pain,1
21-07-2020,Telangana,Discharge from the eye,1
22-07-2020,Andhra Pradesh,Fever,160
22-07-2020,Andhra Pradesh,Cough,79
22-07-2020,Andhra Pradesh,SHORTNESS OF BREATH,52
22-07-2020,Telangana,Fever,25
22-07-2020,Andhra Pradesh,SORE THROAT,23
22-07-2020,Telangana,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,14
22-07-2020,Andhra Pradesh,Chest pain,13
22-07-2020,Telangana,Belching/ Growling Stomach/ Gas,9
22-07-2020,Andhra Pradesh,Chronic headache,9
22-07-2020,Telangana,Chest pain,7
22-07-2020,Telangana,DIARRHEA,6
22-07-2020,Telangana,Tooth Pain,6
22-07-2020,Telangana,BACK PAIN,5
22-07-2020,Telangana,Cough,4
22-07-2020,Telangana,Chronic headache,4
22-07-2020,Telangana,CONSTIPATION,4
22-07-2020,Telangana,Stomach ache,4
22-07-2020,Andhra Pradesh,NECK PAIN,4
22-07-2020,Andhra Pradesh,BACK PAIN,4
22-07-2020,Telangana,Rash,4
22-07-2020,Telangana,PAINFUL OR FREQUENT URINATION,4
22-07-2020,Telangana,HAIR LOSS,3
22-07-2020,Andhra Pradesh,Belching/ Growling Stomach/ Gas,3
22-07-2020,Telangana,SCALING DISORDERS OF SKIN,3
22-07-2020,Telangana,Eye pain or problem with eyelid,3
22-07-2020,Telangana,Ear Pain or Pressure,3
22-07-2020,Telangana,Ear Pain In Children,2
22-07-2020,Telangana,FEVER IN CHILDREN,2
22-07-2020,Telangana,Sexual problem,2
22-07-2020,Telangana,continuous abdominal pain/upset Problems,2
22-07-2020,Telangana,SORE THROAT,2
22-07-2020,Telangana,RECURRING ABDOMINAL PAIN,2
22-07-2020,Telangana,PAIN IN THE WRISTS OR HANDS,2
22-07-2020,Telangana,MISSED OR IRREGULAR PERIODS,2
22-07-2020,Telangana,SHORTNESS OF BREATH,2
22-07-2020,Andhra Pradesh,Stomach ache,2
22-07-2020,Andhra Pradesh,DIZZINESS,2
22-07-2020,Andhra Pradesh,Rash,2
22-07-2020,Andhra Pradesh,DEPRESSION,2
22-07-2020,Andhra Pradesh,DIARRHEA,2
22-07-2020,Andhra Pradesh,fear from covid 19,2
22-07-2020,Andhra Pradesh,tenssion,1
22-07-2020,Andhra Pradesh,SCALING DISORDERS OF SKIN,1
22-07-2020,Andhra Pradesh,Hearing Loss,1
22-07-2020,Andhra Pradesh,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,1
22-07-2020,Andhra Pradesh,FEVER IN CHILDREN,1
22-07-2020,Andhra Pradesh,EAR PAIN IN INFANTS,1
22-07-2020,Andhra Pradesh,COUGHING IN INFANTS AND CHILDREN,1
22-07-2020,Andhra Pradesh,CONSTIPATION,1
22-07-2020,Telangana,"weakness, tired, sleep disturbance.",1
22-07-2020,Andhra Pradesh,SHORTNESS OF BREATH IN INFANTS AND CHILDREN,1
22-07-2020,Andhra Pradesh,stress covid19,1
22-07-2020,Andhra Pradesh,phobia covid19,1
22-07-2020,Andhra Pradesh,fear of covid,1
22-07-2020,Andhra Pradesh,fear   of    ofofcovid,1
22-07-2020,Andhra Pradesh,covid19,1
22-07-2020,Andhra Pradesh,continuous abdominal pain/upset Problems,1
22-07-2020,Andhra Pradesh,continuous abdominal cramp Problems,1
22-07-2020,Andhra Pradesh,anxiety,1
22-07-2020,Andhra Pradesh,Stomach Problem,1
22-07-2020,Telangana,"weakness, sleeplessness, laziness, nightfall",1
22-07-2020,Telangana,continuous abdominal cramp Problems,1
22-07-2020,Telangana,Sexual prblm,1
22-07-2020,Telangana,SHOULDER PAIN,1
22-07-2020,Telangana,SEVERE OR SUDDEN ABDOMINAL PAIN,1
22-07-2020,Telangana,"tension, low self esteem, sad, sleep disturbance",1
22-07-2020,Telangana,pain in penis,1
22-07-2020,Telangana,night fall,1
22-07-2020,Telangana,"low mood, fear, suicidal ideation,",1
22-07-2020,Telangana,ejaculates within one minutes of penetration,1
22-07-2020,Telangana,delay ejaculation,1
22-07-2020,Telangana,Depression,1
22-07-2020,Telangana,DIZZINESS,1
22-07-2020,Telangana,DEPRESSION,1
22-07-2020,Telangana,Covid 19 report related complain.,1
22-07-2020,Telangana,COUGHING IN CHILDREN,1
22-07-2020,Telangana,CONSTIPATION IN INFANTS AND CHILDREN,1
22-07-2020,Telangana,Alcohol addiction,1
22-07-2020,Telangana,Premature ejaculation,1
22-07-2020,Telangana,PAIN IN THE ANKLES OR FEET,1
22-07-2020,Telangana,Nocturnal emission,1
22-07-2020,Telangana,NUMBNESS OR TINGLING,1
22-07-2020,Telangana,NAUSEA OR VOMITING,1
22-07-2020,Telangana,Insomania,1
22-07-2020,Telangana,Hip Pain,1
23-07-2020,Andhra Pradesh,Fever,129
23-07-2020,Andhra Pradesh,Cough,77
23-07-2020,Andhra Pradesh,SHORTNESS OF BREATH,39
23-07-2020,Telangana,Fever,22
23-07-2020,Andhra Pradesh,Chest pain,14
23-07-2020,Andhra Pradesh,SORE THROAT,14
23-07-2020,Andhra Pradesh,Chronic headache,13
23-07-2020,Telangana,SHORTNESS OF BREATH,11
23-07-2020,Telangana,Chronic headache,10
23-07-2020,Telangana,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,9
23-07-2020,Telangana,BACK PAIN,9
23-07-2020,Telangana,Belching/ Growling Stomach/ Gas,8
23-07-2020,Telangana,DIARRHEA,7
23-07-2020,Andhra Pradesh,Belching/ Growling Stomach/ Gas,5
23-07-2020,Telangana,CONSTIPATION,5
23-07-2020,Andhra Pradesh,BACK PAIN,4
23-07-2020,Andhra Pradesh,Stomach ache,4
23-07-2020,Telangana,SCALING DISORDERS OF SKIN,4
23-07-2020,Telangana,PAINFUL OR FREQUENT URINATION,4
23-07-2020,Telangana,NECK PAIN,4
23-07-2020,Telangana,DIZZINESS,4
23-07-2020,Telangana,CONSTIPATION IN INFANTS AND CHILDREN,4
23-07-2020,Telangana,continuous abdominal cramp Problems,3
23-07-2020,Andhra Pradesh,DIZZINESS,3
23-07-2020,Andhra Pradesh,FEVER IN CHILDREN,3
23-07-2020,Telangana,MISSED OR IRREGULAR PERIODS,3
23-07-2020,Telangana,PAIN IN THE ANKLES OR FEET,3
23-07-2020,Telangana,SORE THROAT,3
23-07-2020,Telangana,Rash,3
23-07-2020,Andhra Pradesh,fear from covid 19,3
23-07-2020,Telangana,Chest pain,3
23-07-2020,Telangana,Stomach ache,3
23-07-2020,Andhra Pradesh,DEPRESSION,2
23-07-2020,Telangana,VAGINAL DISCHARGE ITCHING OR IRRITATION,2
23-07-2020,Telangana,UNEXPLAINED WEIGHT LOSS,2
23-07-2020,Telangana,night fall,2
23-07-2020,Andhra Pradesh,heath issue,2
23-07-2020,Telangana,SEVERE OR SUDDEN ABDOMINAL PAIN,2
23-07-2020,Telangana,NUMBNESS OR TINGLING,2
23-07-2020,Telangana,NAUSEA OR VOMITING,2
23-07-2020,Telangana,PAIN IN THE WRISTS OR HANDS,2
23-07-2020,Telangana,Eye pain or problem with eyelid,2
23-07-2020,Telangana,Cough,2
23-07-2020,Andhra Pradesh,phobia,1
23-07-2020,Andhra Pradesh,lack of consetretion,1
23-07-2020,Andhra Pradesh,knee problem,1
23-07-2020,Andhra Pradesh,fear of covid19,1
23-07-2020,Telangana,FEVER IN INFANTS,1
23-07-2020,Telangana,FEVER IN CHILDREN,1
23-07-2020,Telangana,Erectile dysfunction,1
23-07-2020,Telangana,DIFFICULTY PASSING URINE,1
23-07-2020,Telangana,DEPRESSION,1
23-07-2020,Telangana,Hip Pain,1
23-07-2020,Telangana,Premature ejaculation,1
23-07-2020,Andhra Pradesh,continuous abdominal cramp Problems,1
23-07-2020,Andhra Pradesh,"chest pain,selling less",1
23-07-2020,Andhra Pradesh,VOMITING IN INFANTS,1
23-07-2020,Andhra Pradesh,SHORTNESS OF BREATH IN INFANTS AND CHILDREN,1
23-07-2020,Andhra Pradesh,SEVERE OR SUDDEN ABDOMINAL PAIN,1
23-07-2020,Andhra Pradesh,PAIN IN THE WRISTS OR HANDS,1
23-07-2020,Andhra Pradesh,NAUSEA OR VOMITING,1
23-07-2020,Andhra Pradesh,Knee Pain,1
23-07-2020,Andhra Pradesh,Hip Pain,1
23-07-2020,Andhra Pradesh,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,1
23-07-2020,Andhra Pradesh,CONSTIPATION,1
23-07-2020,Andhra Pradesh,"Category
Other Problems",1
23-07-2020,Telangana,"weakbody, laziness, mood swings.",1
23-07-2020,Andhra Pradesh,covid19  positive,1
23-07-2020,Telangana,"fear, low mood.",1
23-07-2020,Telangana,continuous abdominal/stomach cramp Problems,1
23-07-2020,Telangana,continuous abdominal pain/upset Problems,1
23-07-2020,Telangana,continuous abdominal Problem,1
23-07-2020,Telangana,Tooth Pain,1
23-07-2020,Telangana,RECURRING ABDOMINAL PAIN,1
23-07-2020,Telangana,continuous abdominal_stomach cramp Problems,1
23-07-2020,Telangana,nCov,1
23-07-2020,Telangana,sleeping problem,1
23-07-2020,Telangana,repeated dreams of raping (nuisance caller),1
23-07-2020,Telangana,queries related to masturbation,1
23-07-2020,Telangana,problem in masturbation.,1
23-07-2020,Telangana,post traumatic stress disorder,1
23-07-2020,Telangana,penis size related issue,1
24-07-2020,Andhra Pradesh,Fever,144
24-07-2020,Andhra Pradesh,Cough,69
24-07-2020,Andhra Pradesh,SHORTNESS OF BREATH,42
24-07-2020,Andhra Pradesh,SORE THROAT,26
24-07-2020,Andhra Pradesh,Chest pain,19
24-07-2020,Telangana,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,15
24-07-2020,Telangana,Belching/ Growling Stomach/ Gas,13
24-07-2020,Andhra Pradesh,Chronic headache,13
24-07-2020,Telangana,Fever,11
24-07-2020,Telangana,Cough,10
24-07-2020,Telangana,BACK PAIN,10
24-07-2020,Telangana,Chronic headache,7
24-07-2020,Andhra Pradesh,Belching/ Growling Stomach/ Gas,5
24-07-2020,Telangana,HAIR LOSS,5
24-07-2020,Telangana,continuous abdominal cramp Problems,4
24-07-2020,Telangana,SCALING DISORDERS OF SKIN,4
24-07-2020,Telangana,Rash,4
24-07-2020,Telangana,MISSED OR IRREGULAR PERIODS,4
24-07-2020,Andhra Pradesh,BACK PAIN,3
24-07-2020,Andhra Pradesh,Stomach ache,3
24-07-2020,Telangana,NUMBNESS OR TINGLING,3
24-07-2020,Telangana,NAUSEA OR VOMITING,3
24-07-2020,Andhra Pradesh,Rash,3
24-07-2020,Telangana,Stomach ache,2
24-07-2020,Telangana,night fall,2
24-07-2020,Andhra Pradesh,fear from covid 19,2
24-07-2020,Andhra Pradesh,NECK PAIN,2
24-07-2020,Andhra Pradesh,continuous abdominal cramp Problems,2
24-07-2020,Andhra Pradesh,Knee Pain,2
24-07-2020,Andhra Pradesh,DIARRHEA,2
24-07-2020,Andhra Pradesh,heath issue,2
24-07-2020,Telangana,Hip Pain,2
24-07-2020,Telangana,PAIN IN THE WRISTS OR HANDS,2
24-07-2020,Telangana,Chest pain,2
24-07-2020,Telangana,CONSTIPATION IN INFANTS AND CHILDREN,2
24-07-2020,Telangana,CONSTIPATION,2
24-07-2020,Telangana,Ear Pain In Children,2
24-07-2020,Telangana,continuous abdominal pain/upset Problems,2
24-07-2020,Telangana,PAINFUL MENSTRUAL CRAMPS,2
24-07-2020,Telangana,"memory problem , sleep problem",1
24-07-2020,Telangana,depression,1
24-07-2020,Telangana,VAGINAL DISCHARGE ITCHING OR IRRITATION,1
24-07-2020,Telangana,UNEXPLAINED WEIGHT LOSS,1
24-07-2020,Telangana,SHORTNESS OF BREATH,1
24-07-2020,Telangana,RECURRING ABDOMINAL PAIN,1
24-07-2020,Telangana,PAINFUL OR FREQUENT URINATION,1
24-07-2020,Telangana,penis size issue,1
24-07-2020,Telangana,severe depression,1
24-07-2020,Telangana,severe depression  (history of domestic violence),1
24-07-2020,Telangana,Hearing problem,1
24-07-2020,Telangana,HEAVY MENSTRUAL PERIODS,1
24-07-2020,Telangana,FEVER IN INFANTS,1
24-07-2020,Telangana,Eye pain or problem with eyelid,1
24-07-2020,Telangana,Ear Pain or Pressure,1
24-07-2020,Telangana,Discharge from the eye,1
24-07-2020,Telangana,DIZZINESS,1
24-07-2020,Telangana,DIFFICULTY PASSING URINE,1
24-07-2020,Telangana,DEPRESSION,1
24-07-2020,Telangana,CRYING IN INFANTS,1
24-07-2020,Telangana,Belching,1
24-07-2020,Andhra Pradesh,Eye pain or problem with eyelid,1
24-07-2020,Andhra Pradesh,Ear Pain In Children,1
24-07-2020,Andhra Pradesh,DIFFICULTY PASSING URINE,1
24-07-2020,Andhra Pradesh,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,1
24-07-2020,Andhra Pradesh,tension,1
24-07-2020,Andhra Pradesh,fear of covid19,1
24-07-2020,Andhra Pradesh,depression,1
24-07-2020,Andhra Pradesh,covid19 positive,1
24-07-2020,Andhra Pradesh,cough,1
24-07-2020,Andhra Pradesh,Tooth Pain,1
24-07-2020,Andhra Pradesh,SCALING DISORDERS OF SKIN,1
24-07-2020,Andhra Pradesh,NAUSEA OR VOMITING,1
25-07-2020,Andhra Pradesh,Fever,107
25-07-2020,Andhra Pradesh,Cough,43
25-07-2020,Andhra Pradesh,SORE THROAT,35
25-07-2020,Andhra Pradesh,SHORTNESS OF BREATH,30
25-07-2020,Telangana,Fever,19
25-07-2020,Telangana,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,19
25-07-2020,Telangana,BACK PAIN,17
25-07-2020,Andhra Pradesh,Chest pain,12
25-07-2020,Andhra Pradesh,Chronic headache,10
25-07-2020,Telangana,Belching/ Growling Stomach/ Gas,10
25-07-2020,Telangana,SHORTNESS OF BREATH,9
25-07-2020,Telangana,Cough,8
25-07-2020,Telangana,Stomach ache,8
25-07-2020,Telangana,Tooth Pain,8
25-07-2020,Telangana,MISSED OR IRREGULAR PERIODS,7
25-07-2020,Telangana,CONSTIPATION,6
25-07-2020,Telangana,NAUSEA OR VOMITING,6
25-07-2020,Telangana,PAIN IN THE WRISTS OR HANDS,6
25-07-2020,Telangana,SORE THROAT,6
25-07-2020,Telangana,Chronic headache,5
25-07-2020,Telangana,Chest pain,5
25-07-2020,Andhra Pradesh,DIARRHEA,5
25-07-2020,Andhra Pradesh,Belching/ Growling Stomach/ Gas,4
25-07-2020,Telangana,continuous abdominal pain/upset Problems,4
25-07-2020,Telangana,PAIN IN THE ANKLES OR FEET,4
25-07-2020,Telangana,Nocturnal emission,4
25-07-2020,Telangana,FEVER IN CHILDREN,4
25-07-2020,Telangana,DIARRHEA,4
25-07-2020,Telangana,SCALING DISORDERS OF SKIN,3
25-07-2020,Telangana,continuous abdominal cramp Problems,3
25-07-2020,Telangana,DIZZINESS,3
25-07-2020,Telangana,Rash,2
25-07-2020,Telangana,Unexplained weight gain,2
25-07-2020,Andhra Pradesh,fear from covid 19,2
25-07-2020,Andhra Pradesh,Rash,2
25-07-2020,Andhra Pradesh,CONSTIPATION,2
25-07-2020,Andhra Pradesh,NECK PAIN,2
25-07-2020,Andhra Pradesh,EAR PAIN IN INFANTS,2
25-07-2020,Andhra Pradesh,DIZZINESS,2
25-07-2020,Andhra Pradesh,DEPRESSION,2
25-07-2020,Telangana,NECK PAIN,2
25-07-2020,Telangana,Knee Pain,2
25-07-2020,Telangana,PAINFUL OR FREQUENT URINATION,2
25-07-2020,Telangana,Erectile dysfunction,2
25-07-2020,Telangana,Eye pain or problem with eyelid,2
25-07-2020,Telangana,FEVER IN INFANTS,2
25-07-2020,Telangana,DIARRHEA IN CHILDREN,2
25-07-2020,Telangana,HAIR LOSS,2
25-07-2020,Telangana,DEPRESSION,2
25-07-2020,Telangana,LOSS OF URINE CONTROL,1
25-07-2020,Telangana,Ear Pain or Pressure,1
25-07-2020,Telangana,Discharge from the eye,1
25-07-2020,Telangana,DIFFICULTY PASSING URINE,1
25-07-2020,Telangana,COUGHING IN CHILDREN,1
25-07-2020,Telangana,Bleeding from penis foreskin,1
25-07-2020,Telangana,CONSTIPATION IN INFANTS AND CHILDREN,1
25-07-2020,Telangana,SHORTNESS OF BREATH IN INFANTS AND CHILDREN,1
25-07-2020,Telangana,UNEXPLAINED WEIGHT LOSS,1
25-07-2020,Andhra Pradesh,taking very fast,1
25-07-2020,Andhra Pradesh,stress covid19,1
25-07-2020,Andhra Pradesh,phobia covid19,1
25-07-2020,Andhra Pradesh,nightfall,1
25-07-2020,Andhra Pradesh,heath issue,1
25-07-2020,Andhra Pradesh,SEVERE OR SUDDEN ABDOMINAL PAIN,1
25-07-2020,Andhra Pradesh,PAINFUL OR FREQUENT URINATION,1
25-07-2020,Telangana,"anger , frustrated, irritation, intolerable",1
25-07-2020,Telangana,VOMITING OR NAUSEA IN CHILDREN,1
25-07-2020,Telangana,VAGINAL DISCHARGE ITCHING OR IRRITATION,1
25-07-2020,Telangana,continuous abdominal/stomach cramp Problems,1
25-07-2020,Andhra Pradesh,PAIN IN THE WRISTS OR HANDS,1
25-07-2020,Andhra Pradesh,Knee Pain,1
25-07-2020,Andhra Pradesh,Belching,1
25-07-2020,Andhra Pradesh,BLOOD IN THE URINE,1
25-07-2020,Andhra Pradesh,Stomach ache,1
25-07-2020,Andhra Pradesh,stress covid19,1
25-07-2020,Telangana,"low mood, weak, loneliness",1
25-07-2020,Telangana,"low mood, lack of sleep, lack of concentration",1
25-07-2020,Telangana,"low mood, addiction, (2nd session)",1
26-07-2020,Andhra Pradesh,Fever,94
26-07-2020,Andhra Pradesh,Cough,54
26-07-2020,Andhra Pradesh,SHORTNESS OF BREATH,25
26-07-2020,Telangana,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,23
26-07-2020,Andhra Pradesh,SORE THROAT,22
26-07-2020,Telangana,Fever,18
26-07-2020,Andhra Pradesh,Chronic headache,10
26-07-2020,Andhra Pradesh,Chest pain,9
26-07-2020,Telangana,CONSTIPATION,8
26-07-2020,Telangana,continuous abdominal cramp Problems,7
26-07-2020,Telangana,FEVER IN CHILDREN,6
26-07-2020,Telangana,Cough,6
26-07-2020,Telangana,HAIR LOSS,6
26-07-2020,Telangana,Tooth Pain,5
26-07-2020,Telangana,DIZZINESS,5
26-07-2020,Telangana,Chronic headache,5
26-07-2020,Telangana,Belching/ Growling Stomach/ Gas,5
26-07-2020,Telangana,continuous abdominal pain/upset Problems,4
26-07-2020,Telangana,Rash,4
26-07-2020,Telangana,BACK PAIN,3
26-07-2020,Telangana,SHORTNESS OF BREATH,3
26-07-2020,Telangana,PAINFUL OR FREQUENT URINATION,3
26-07-2020,Andhra Pradesh,NAUSEA OR VOMITING,3
26-07-2020,Telangana,Knee Pain,2
26-07-2020,Telangana,Ear Pain In Children,2
26-07-2020,Andhra Pradesh,Stomach ache,2
26-07-2020,Telangana,SCALING DISORDERS OF SKIN,2
26-07-2020,Telangana,RECURRING ABDOMINAL PAIN,2
26-07-2020,Telangana,NECK PAIN,2
26-07-2020,Telangana,DIARRHEA,2
26-07-2020,Telangana,Stomach ache,2
26-07-2020,Andhra Pradesh,Nail Problems,2
26-07-2020,Andhra Pradesh,NECK PAIN,2
26-07-2020,Andhra Pradesh,sexual problem,1
26-07-2020,Andhra Pradesh,phobia covid19,1
26-07-2020,Andhra Pradesh,mand depression,1
26-07-2020,Andhra Pradesh,heath issue,1
26-07-2020,Telangana,CONSTIPATION IN INFANTS AND CHILDREN,1
26-07-2020,Telangana,BLOOD IN THE URINE,1
26-07-2020,Telangana,BLEEDING BETWEEN MENSTRUAL PERIODS,1
26-07-2020,Telangana,Behaviour issue,1
26-07-2020,Telangana,Chest pain,1
26-07-2020,Telangana,DIARRHEA IN CHILDREN,1
26-07-2020,Telangana,Ear Pain or Pressure,1
26-07-2020,Telangana,Discharge from the eye,1
26-07-2020,Telangana,Depression,1
26-07-2020,Andhra Pradesh,Belching/ Growling Stomach/ Gas,1
26-07-2020,Andhra Pradesh,sleeping less,1
26-07-2020,Telangana,"weight change, sleep disturbance, weakbody, fatigu",1
26-07-2020,Telangana,"weakness, sleep disturbance",1
26-07-2020,Telangana,phobias,1
26-07-2020,Telangana,"heart palpitation, unknown fear, sleep disturbance",1
26-07-2020,Telangana,"family problem , tension",1
26-07-2020,Telangana,erectile dysfunction,1
26-07-2020,Andhra Pradesh,gas problem,1
26-07-2020,Andhra Pradesh,fear in sleeping,1
26-07-2020,Andhra Pradesh,cold caugh,1
26-07-2020,Andhra Pradesh,PAIN IN THE ANKLES OR FEET,1
26-07-2020,Andhra Pradesh,FEVER IN CHILDREN,1
26-07-2020,Telangana,continuous abdominal_stomach cramp Problems,1
26-07-2020,Telangana,HEAVY MENSTRUAL PERIODS,1
26-07-2020,Telangana,Eye pain or problem with eyelid,1
26-07-2020,Telangana,NUMBNESS OR TINGLING,1
26-07-2020,Telangana,VOMITING IN INFANTS,1
26-07-2020,Telangana,UNEXPLAINED WEIGHT LOSS,1
26-07-2020,Telangana,SORE THROAT,1
26-07-2020,Telangana,SEVERE OR SUDDEN ABDOMINAL PAIN,1
26-07-2020,Telangana,Nocturnal emission,1
26-07-2020,Telangana,NAUSEA OR VOMITING,1
26-07-2020,Telangana,Mastrubation,1
27-07-2020,Andhra Pradesh,Fever,54
27-07-2020,Andhra Pradesh,Cough,32
27-07-2020,Andhra Pradesh,SHORTNESS OF BREATH,18
27-07-2020,Telangana,Fever,17
27-07-2020,Telangana,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,14
27-07-2020,Andhra Pradesh,SORE THROAT,10
27-07-2020,Andhra Pradesh,Chest pain,7
27-07-2020,Telangana,Belching/ Growling Stomach/ Gas,6
27-07-2020,Andhra Pradesh,Chronic headache,4
27-07-2020,Andhra Pradesh,Belching/ Growling Stomach/ Gas,4
27-07-2020,Telangana,VAGINAL DISCHARGE ITCHING OR IRRITATION,4
27-07-2020,Telangana,Cough,4
27-07-2020,Andhra Pradesh,NAUSEA OR VOMITING,4
27-07-2020,Telangana,Stomach ache,3
27-07-2020,Telangana,Rash,3
27-07-2020,Telangana,SCALING DISORDERS OF SKIN,3
27-07-2020,Telangana,SHORTNESS OF BREATH,3
27-07-2020,Andhra Pradesh,CONSTIPATION,3
27-07-2020,Andhra Pradesh,DIARRHEA,3
27-07-2020,Telangana,continuous abdominal pain/upset Problems,3
27-07-2020,Telangana,continuous abdominal cramp Problems,3
27-07-2020,Telangana,SORE THROAT,2
27-07-2020,Andhra Pradesh,Stomach ache,2
27-07-2020,Telangana,MISSED OR IRREGULAR PERIODS,2
27-07-2020,Telangana,HAIR LOSS,2
27-07-2020,Telangana,PAINFUL OR FREQUENT URINATION,2
27-07-2020,Telangana,CONSTIPATION,2
27-07-2020,Telangana,DIZZINESS,2
27-07-2020,Telangana,Chest pain,2
27-07-2020,Telangana,RASH IN INFANTS AND CHILDREN,1
27-07-2020,Telangana,PAIN IN THE WRISTS OR HANDS,1
27-07-2020,Telangana,PAIN IN THE ANKLES OR FEET,1
27-07-2020,Telangana,NAUSEA OR VOMITING,1
27-07-2020,Telangana,Hearing Loss,1
27-07-2020,Telangana,FEVER IN CHILDREN,1
27-07-2020,Telangana,Eye pain or problem with eyelid,1
27-07-2020,Telangana,Ear Pain or Pressure,1
27-07-2020,Telangana,Drowsiness,1
27-07-2020,Telangana,Discharge from the eye,1
27-07-2020,Telangana,PAINFUL MENSTRUAL CRAMPS,1
27-07-2020,Telangana,DIARRHEA IN CHILDREN,1
27-07-2020,Telangana,RECURRING ABDOMINAL PAIN,1
27-07-2020,Telangana,"complain related to neighbours,related to covid 19",1
27-07-2020,Telangana,VOMITING IN INFANTS,1
27-07-2020,Telangana,SHORTNESS OF BREATH IN INFANTS AND CHILDREN,1
27-07-2020,Telangana,ANXIETY,1
27-07-2020,Telangana,DIARRHEA,1
27-07-2020,Telangana,COUGHING IN INFANTS AND CHILDREN,1
27-07-2020,Telangana,BACK PAIN,1
27-07-2020,Andhra Pradesh,PAIN IN THE ANKLES OR FEET,1
27-07-2020,Andhra Pradesh,FEVER IN INFANTS,1
27-07-2020,Andhra Pradesh,FEVER IN CHILDREN,1
27-07-2020,Andhra Pradesh,Eye pain or problem with eyelid,1
27-07-2020,Andhra Pradesh,COUGHING IN INFANTS AND CHILDREN,1
27-07-2020,Telangana,other,1
27-07-2020,Telangana,night fall,1
27-07-2020,Telangana,masturbation (nuisance caller),1
